series_id,series_title,area_code,area_name,item_code,item_name,seasonal,periodicity_code,base_period,base_code
"CUUR0000SS0206B  ","Frozen and refrigerated bakery products, pies, tarts, turnovers in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS0206B,"Frozen and refrigerated bakery products, pies, tarts, turnovers",U,R,1982-84=100,S
"CUUR0000SS04011  ","Bacon and related products in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS04011,"Bacon and related products",U,R,1982-84=100,S
"CUUR0000SS04012  ","Breakfast sausage and related products in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS04012,"Breakfast sausage and related products",U,R,"DECEMBER 1997=100",S
"CUUR0000SS04031  ","Ham, excluding canned in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS04031,"Ham, excluding canned",U,R,1982-84=100,S
"CUUR0000SS05011  ","Frankfurters in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS05011,Frankfurters,U,R,1982-84=100,S
"CUUR0000SS05014  ","Lamb and organ meats in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS05014,"Lamb and organ meats",U,R,1982-84=100,S
"CUUR0000SS05015  ","Lamb and mutton in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS05015,"Lamb and mutton",U,R,"DECEMBER 1997=100",S
"CUUR0000SS0501A  ","Lunchmeats in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS0501A,Lunchmeats,U,R,"DECEMBER 1997=100",S
"CUUR0000SS06011  ","Fresh whole chicken in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS06011,"Fresh whole chicken",U,R,1982-84=100,S
"CUUR0000SS06021  ","Fresh and frozen chicken parts in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS06021,"Fresh and frozen chicken parts",U,R,1982-84=100,S
"CUUR0000SS07011  ","Shelf stable fish and seafood in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS07011,"Shelf stable fish and seafood",U,R,1982-84=100,S
"CUUR0000SS07021  ","Frozen fish and seafood in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS07021,"Frozen fish and seafood",U,R,1982-84=100,S
"CUUR0000SS09011  ","Fresh whole milk in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS09011,"Fresh whole milk",U,R,1982-84=100,S
"CUUR0000SS09021  ","Fresh milk other than whole in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS09021,"Fresh milk other than whole",U,R,"DECEMBER 1997=100",S
"CUUR0000SS10011  ","Butter in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS10011,Butter,U,R,1982-84=100,S
"CUUR0000SS11031  ","Oranges, including tangerines in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS11031,"Oranges, including tangerines",U,R,1982-84=100,S
"CUUR0000SS13031  ","Canned fruits in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS13031,"Canned fruits",U,R,"DECEMBER 1997=100",S
"CUUR0000SS14011  ","Frozen vegetables in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS14011,"Frozen vegetables",U,R,1982-84=100,S
"CUUR0000SS14021  ","Canned vegetables in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS14021,"Canned vegetables",U,R,"DECEMBER 1997=100",S
"CUUR0000SS14022  ","Dried beans, peas, and lentils in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS14022,"Dried beans, peas, and lentils",U,R,"DECEMBER 1997=100",S
"CUUR0000SS16011  ","Margarine in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS16011,Margarine,U,R,1982-84=100,S
"CUUR0000SS16014  ","Peanut butter in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS16014,"Peanut butter",U,R,"DECEMBER 1997=100",S
"CUUR0000SS17031  ","Roasted coffee in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS17031,"Roasted coffee",U,R,1982-84=100,S
"CUUR0000SS17032  ","Instant coffee in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS17032,"Instant coffee",U,R,1982-84=100,S
"CUUR0000SS18041  ","Salt and other seasonings and spices in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS18041,"Salt and other seasonings and spices",U,R,"DECEMBER 1997=100",S
"CUUR0000SS18042  ","Olives, pickles, relishes in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS18042,"Olives, pickles, relishes",U,R,"DECEMBER 1997=100",S
"CUUR0000SS18043  ","Sauces and gravies in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS18043,"Sauces and gravies",U,R,"DECEMBER 1997=100",S
"CUUR0000SS1804B  ","Other condiments in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS1804B,"Other condiments",U,R,1982-84=100,S
"CUUR0000SS18064  ","Prepared salads in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS18064,"Prepared salads",U,R,"DECEMBER 2007=100",S
"CUUR0000SS20021  ","Whiskey at home in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS20021,"Whiskey at home",U,R,1982-84=100,S
"CUUR0000SS20022  ","Distilled spirits, excluding whiskey, at home in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS20022,"Distilled spirits, excluding whiskey, at home",U,R,1982-84=100,S
"CUUR0000SS20051  ","Beer, ale, and other malt beverages away from home in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS20051,"Beer, ale, and other malt beverages away from home",U,R,"DECEMBER 1997=100",S
"CUUR0000SS20052  ","Wine away from home in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS20052,"Wine away from home",U,R,"DECEMBER 1997=100",S
"CUUR0000SS20053  ","Distilled spirits away from home in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS20053,"Distilled spirits away from home",U,R,"DECEMBER 1997=100",S
"CUUR0000SS27051  ","Land-line interstate toll calls in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS27051,"Land-line interstate toll calls",U,R,1982-84=100,S
"CUUR0000SS27061  ","Land-line intrastate toll calls in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS27061,"Land-line intrastate toll calls",U,R,1982-84=100,S
"CUUR0000SS30021  ","Laundry equipment in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS30021,"Laundry equipment",U,R,1982-84=100,S
"CUUR0000SS31022  ","Video discs and other media in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS31022,"Video discs and other media",U,R,"DECEMBER 1997=100",S
"CUUR0000SS31023  ","Video game hardware, software and accessories in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS31023,"Video game hardware, software and accessories",U,R,"DECEMBER 1997=100",S
"CUUR0000SS33032  ","Stationery, stationery supplies, gift wrap in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS33032,"Stationery, stationery supplies, gift wrap",U,R,1982-84=100,S
"CUUR0000SS45011  ","New cars in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS45011,"New cars",U,R,1982-84=100,S
"CUUR0000SS4501A  ","New cars and trucks in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS4501A,"New cars and trucks",U,R,"DECEMBER 1997=100",S
"CUUR0000SS45021  ","New trucks in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS45021,"New trucks",U,R,"DECEMBER 1983=100",S
"CUUR0000SS45031  ","New motorcycles in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS45031,"New motorcycles",U,R,"DECEMBER 1986=100",S
"CUUR0000SS47014  ","Gasoline, unleaded regular in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS47014,"Gasoline, unleaded regular",U,R,1982-84=100,S
"CUUR0000SS47015  ","Gasoline, unleaded midgrade in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS47015,"Gasoline, unleaded midgrade",U,R,"DECEMBER 1993=100",S
"CUUR0000SS47016  ","Gasoline, unleaded premium in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS47016,"Gasoline, unleaded premium",U,R,1982-84=100,S
"CUUR0000SS47021  ","Motor oil, coolant, and fluids in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS47021,"Motor oil, coolant, and fluids",U,R,1982-84=100,S
"CUUR0000SS48021  ","Vehicle parts and equipment other than tires in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS48021,"Vehicle parts and equipment other than tires",U,R,1982-84=100,S
"CUUR0000SS52051  ","Parking fees and tolls in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS52051,"Parking fees and tolls",U,R,"DECEMBER 1997=100",S
"CUUR0000SS53021  ","Intercity bus fare in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS53021,"Intercity bus fare",U,R,"DECEMBER 2007=100",S
"CUUR0000SS53022  ","Intercity train fare in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS53022,"Intercity train fare",U,R,"DECEMBER 2007=100",S
"CUUR0000SS53023  ","Ship fare in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS53023,"Ship fare",U,R,"DECEMBER 1997=100",S
"CUUR0000SS53031  ","Intracity mass transit in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS53031,"Intracity mass transit",U,R,"DECEMBER 2009=100",S
"CUUR0000SS5702   ","Inpatient hospital services in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS5702,"Inpatient hospital services",U,R,"DECEMBER 1996=100",S
"CUUR0000SS5703   ","Outpatient hospital services in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS5703,"Outpatient hospital services",U,R,"DECEMBER 1986=100",S
"CUUR0000SS61011  ","Toys, games, hobbies and playground equipment in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS61011,"Toys, games, hobbies and playground equipment",U,R,"DECEMBER 1997=100",S
"CUUR0000SS61021  ","Film and photographic supplies in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS61021,"Film and photographic supplies",U,R,"DECEMBER 1997=100",S
"CUUR0000SS61023  ","Photographic equipment in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS61023,"Photographic equipment",U,R,"DECEMBER 1997=100",S
"CUUR0000SS61031  ","Pet food and treats in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS61031,"Pet food and treats",U,R,"DECEMBER 1997=100",S
"CUUR0000SS61032  ","Purchase of pets, pet supplies, accessories in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS61032,"Purchase of pets, pet supplies, accessories",U,R,"DECEMBER 1997=100",S
"CUUR0000SS62011  ","Automobile service clubs in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS62011,"Automobile service clubs",U,R,"DECEMBER 1997=100",S
"CUUR0000SS62031  ","Admission to movies, theaters, and concerts in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS62031,"Admission to movies, theaters, and concerts",U,R,"DECEMBER 1997=100",S
"CUUR0000SS62032  ","Admission to sporting events in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS62032,"Admission to sporting events",U,R,"DECEMBER 1997=100",S
"CUUR0000SS62051  ","Photographer fees in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS62051,"Photographer fees",U,R,"DECEMBER 1997=100",S
"CUUR0000SS62052  ","Photo processing in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS62052,"Photo Processing",U,R,"DECEMBER 1997=100",S
"CUUR0000SS62053  ","Pet services in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS62053,"Pet services",U,R,"DECEMBER 1997=100",S
"CUUR0000SS62054  ","Veterinarian services in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS62054,"Veterinarian services",U,R,"DECEMBER 1997=100",S
"CUUR0000SS62055  ","Subscription and rental of video and video games in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS62055,"Subscription and rental of video and video games",U,R,"DECEMBER 1997=100",S
"CUUR0000SS68021  ","Checking account and other bank services in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS68021,"Checking account and other bank services",U,R,"DECEMBER 1997=100",S
"CUUR0000SS68023  ","Tax return preparation and other accounting fees in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SS68023,"Tax return preparation and other accounting fees",U,R,"DECEMBER 1997=100",S
"CUUR0000SSEA011  ","College textbooks in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SSEA011,"College textbooks",U,R,"DECEMBER 2001=100",S
"CUUR0000SSEE041  ","Smartphones in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SSEE041,Smartphones,U,R,"DECEMBER 2019=100",S
"CUUR0000SSFV031A ","Food at elementary and secondary schools in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SSFV031A,"Food at elementary and secondary schools",U,R,"DECEMBER 2005=100",S
"CUUR0000SSGE013  ","Infants' equipment in U.S. city average, all urban consumers, not seasonally adjusted",0000,"U.S. city average",SSGE013,"Infants' equipment",U,R,"DECEMBER 2005=100",S
